jobID,endTime,exeTime
4665896876,416700000000,5181000000
6221861800,416530000000,5011000000
6273388905,416700000000,5181000000
6277511984,416700000000,5002000000
6282507089,416700000000,5181000000
6289011391,416700000000,5181000000
6293699555,416700000000,5175000000
6293945071,411634000000,94000000
6293965423,415068000000,2673000000
6293971890,412700000000,1181000000
6293971936,412736000000,1117000000
6293973305,411915000000,283000000
6293974032,416140000000,3822000000
6293978947,411776000000,252000000
5285926325,416537000000,3641000000
5960925264,416700000000,5180000000
6293964875,411538000000,18000000
6293964917,411564000000,24000000
6000618870,416700000000,5179000000
6210690788,416700000000,5179000000
6289967263,416700000000,5179000000
6292744921,413866000000,1432000000
6293701590,412647000000,1099000000
6293853227,415665000000,4080000000
6293959913,411522000000,1000000
4665712499,416700000000,5170000000
6277210857,416700000000,5178000000
6277484902,416700000000,5178000000
6293952633,412328000000,782000000
6293953332,412118000000,594000000
5546501684,416700000000,5176000000
4665897969,416700000000,5175000000
6277212978,416556000000,5031000000
6283034177,416700000000,5175000000
6293549516,416700000000,5024000000
6290048007,416700000000,5174000000
1862501286,416700000000,5168000000
5633060510,416700000000,5172000000
6289967364,416700000000,5172000000
6293982042,413400000000,1862000000
3996806186,416700000000,5170000000
6292228023,416618000000,5088000000
6292229397,416700000000,5170000000
6293944745,411600000000,66000000
6293972547,411832000000,302000000
4665903885,416700000000,5169000000
6293981714,413383000000,1852000000
4976640141,416700000000,5168000000
5601901706,416700000000,5168000000
6239416246,416700000000,5167000000
6293973242,411777000000,244000000
4969889774,416577000000,5043000000
5656479838,416700000000,5068000000
6281550846,416700000000,4790000000
6274166915,416530000000,3828000000
3536441868,416700000000,5054000000
6147162369,416700000000,5104000000
6217826854,416700000000,5157000000
6275733984,416599000000,4454000000
6293959249,411537000000,1000000
5979629590,416700000000,5163000000
6293975568,411766000000,228000000
6293973268,411794000000,255000000
6277270902,416700000000,5160000000
6293965421,411555000000,15000000
793288025,416700000000,5159000000
6293966695,412086000000,545000000
5979629744,416700000000,5158000000
6239009799,416700000000,5157000000
5844213834,416539000000,4983000000
6277484195,416700000000,5155000000
6293978881,411558000000,13000000
5979630123,416700000000,5153000000
6293982785,414046000000,2494000000
6293982878,414045000000,2489000000
6288632360,416700000000,5151000000
6293972579,411845000000,295000000
6293982452,414041000000,2491000000
5238323947,416700000000,5149000000
6283027569,416621000000,5070000000
6293964516,411561000000,10000000
6293964589,411567000000,16000000
3629832358,416700000000,5147000000
6210430268,416700000000,5146000000
6273393750,416548000000,4992000000
6293944604,411567000000,11000000
6293983115,411873000000,317000000
5850685169,416700000000,5143000000
6293983643,411653000000,90000000
6293983695,411693000000,130000000
4976640069,416700000000,5136000000
6293964717,411579000000,15000000
6293983412,411600000000,36000000
5511846858,416700000000,5134000000
6293983440,411678000000,111000000
6293983324,412441000000,872000000
4664326597,416700000000,5129000000
4976639932,416700000000,5129000000
6293959313,411600000000,29000000
4132017211,416645000000,5073000000
6290419611,416700000000,5017000000
6293944958,411600000000,24000000
6293960326,413903000000,2327000000
6293983462,411661000000,81000000
6293983567,411704000000,120000000
5822896270,416700000000,5120000000
6243371515,416700000000,5120000000
6279406934,416700000000,5114000000
6293380571,413230000000,1643000000
4297551713,416582000000,4899000000
6293850963,415689000000,3845000000
6293984651,412081000000,480000000
6293984635,411645000000,49000000
6293984692,411656000000,52000000
4884085830,416700000000,5102000000
6284766497,416700000000,4987000000
6293984024,412066000000,468000000
3418309,416700000000,5100000000
3418314,416700000000,5100000000
3418319,416700000000,5100000000
3418324,416700000000,5100000000
3418329,416700000000,5100000000
3418334,416700000000,5100000000
3418339,416700000000,5100000000
3418356,416700000000,5100000000
3418363,416700000000,5100000000
3418368,416700000000,5100000000
3418375,416700000000,5100000000
3418380,416700000000,5100000000
3418385,416700000000,5100000000
3418390,416700000000,5100000000
3418395,416700000000,5100000000
3418400,416700000000,5100000000
3418405,416700000000,5100000000
