jobID,endTime,exeTime
3996806186,111000000000,5164000000
4665712396,111000000000,5164000000
4969889774,111000000000,5164000000
5567180387,111000000000,4591000000
6000618870,111000000000,5164000000
6218406404,110867000000,4491000000
6221861800,110855000000,5019000000
6235197054,111000000000,4795000000
6238340468,110927000000,5060000000
6249832520,111000000000,4258000000
6249834537,111000000000,4732000000
6255532702,110977000000,4511000000
6258603028,111000000000,5164000000
6259513683,106240000000,310000000
6259570072,110942000000,5085000000
6259710642,109115000000,2869000000
6260375730,107362000000,981000000
6260378176,107638000000,1035000000
6260387260,107384000000,991000000
6260547229,110848000000,4333000000
6260557680,111000000000,4489000000
6261380756,111000000000,5154000000
6261818848,106016000000,101000000
6261862641,108183000000,1693000000
6261908118,111000000000,5164000000
6261929021,106200000000,277000000
6262109205,106500000000,168000000
6262113830,105900000000,50000000
6262113931,105861000000,16000000
6262116324,108374000000,2389000000
6262119745,105837000000,1000000
6262136356,105975000000,130000000
6262160684,105837000000,1000000
6262164252,106068000000,194000000
6262165372,106087000000,234000000
6257669344,111000000000,3954000000
6261765956,108201000000,1316000000
6262169541,106063000000,203000000
3893898337,110882000000,4782000000
4665897969,111000000000,5162000000
4665903885,111000000000,5162000000
6206868490,110986000000,5148000000
6236432122,111000000000,4874000000
6239544767,111000000000,5162000000
6260373666,107363000000,889000000
6262031527,105900000000,33000000
6262067935,108000000000,2074000000
6262131650,106209000000,362000000
6262156728,106125000000,275000000
3996150474,111000000000,5161000000
4665712499,111000000000,5161000000
6221861739,110859000000,2310000000
6233284111,111000000000,5161000000
6233284681,111000000000,5161000000
6260389540,108300000000,1506000000
6261811750,106276000000,420000000
6262159179,106115000000,230000000
6260207654,111000000000,4337000000
6262116322,105900000000,60000000
6262181147,106613000000,773000000
5402488769,111000000000,4332000000
5664371117,111000000000,4437000000
6260584825,108828000000,1954000000
6261807465,111000000000,3794000000
6261818706,106013000000,100000000
6262137477,105944000000,83000000
4961536139,111000000000,5158000000
5966089485,111000000000,4477000000
6114773114,111000000000,4319000000
6260594968,106253000000,278000000
6260663316,111000000000,4581000000
6261900178,111000000000,5158000000
6262152920,106109000000,241000000
6262160760,105977000000,135000000
6262162509,106282000000,412000000
4392480606,111000000000,5157000000
4665896876,111000000000,5157000000
5921809619,111000000000,4295000000
6125420718,111000000000,5157000000
6239009799,110989000000,5146000000
6260362452,107360000000,884000000
6261178731,107948000000,1965000000
6262106446,106048000000,184000000
6261690184,110700000000,3512000000
6210690788,111000000000,5155000000
6232112359,111000000000,5155000000
6262085132,105847000000,2000000
5844213834,111000000000,5154000000
6183750753,111000000000,4737000000
6226140072,111000000000,5154000000
6262022706,105847000000,1000000
6262036745,105900000000,54000000
5484770275,111000000000,4427000000
6219557576,110729000000,4284000000
6260368550,107361000000,750000000
6261931191,105876000000,29000000
6262160758,105938000000,91000000
6232905667,111000000000,5152000000
6239416246,111000000000,5152000000
5822896270,111000000000,5091000000
6258695096,110948000000,5099000000
6260374679,107364000000,912000000
6260390532,107359000000,885000000
6262050491,105850000000,1000000
6262160763,106123000000,274000000
6206862915,111000000000,5150000000
6260765046,106011000000,104000000
6262117422,105856000000,5000000
6207107635,111000000000,5147000000
6256219395,111000000000,4665000000
6262085334,105854000000,1000000
6207105974,111000000000,5146000000
6258615849,111000000000,5143000000
6262180228,106113000000,228000000
6262181093,105855000000,1000000
6262181145,106664000000,810000000
6260386149,107400000000,824000000
4340570461,111000000000,3883000000
6117800987,111000000000,4037000000
6235196851,110722000000,4334000000
6239580865,111000000000,5144000000
6261769192,108013000000,1081000000
6262173878,106046000000,190000000
6000622646,111000000000,5143000000
6260388291,107363000000,921000000
6262156726,106229000000,372000000
6206860421,111000000000,5142000000
6232606948,111000000000,5142000000
6260370592,107367000000,912000000
6262100453,105859000000,1000000
5285926325,110852000000,2716000000
6262107493,106009000000,83000000
6262175901,106470000000,611000000
5252051817,110904000000,5044000000
5495698438,111000000000,5112000000
6035592483,111000000000,4681000000
4872450645,111000000000,5139000000
6262179166,106200000000,338000000
6262181129,106530000000,666000000
6262187986,105865000000,3000000
6261900399,105900000000,37000000
6261900453,105926000000,51000000
6262119673,105864000000,1000000
6261908323,105900000000,36000000
5972395507,110849000000,2675000000
5912313637,110804000000,4005000000
4974912787,111000000000,5133000000
6262172753,106161000000,294000000
4976639932,111000000000,5132000000
5008466431,111000000000,5132000000
6232605995,111000000000,5132000000
6262194219,106645000000,777000000
6206863619,111000000000,5131000000
6262165326,106060000000,191000000
5022021456,111000000000,5130000000
6262134066,105910000000,38000000
6262131667,105973000000,99000000
6206867004,111000000000,5125000000
6262169489,106116000000,241000000
6262160688,105903000000,24000000
6262181091,106091000000,210000000
6262203534,105917000000,36000000
6262137222,106216000000,333000000
6231742198,110994000000,5108000000
5850685169,111000000000,5113000000
6262131800,105935000000,46000000
4976640069,111000000000,5109000000
6214219518,111000000000,5109000000
6261891450,106702000000,793000000
6261876838,105921000000,26000000
6262191734,106524000000,461000000
6262196055,106416000000,480000000
6260366665,107358000000,919000000
6261931228,106032000000,134000000
6260363442,107580000000,1190000000
3418309,111000000000,5100000000
3418314,111000000000,5100000000
3418319,111000000000,5100000000
3418324,111000000000,5100000000
3418329,111000000000,5100000000
3418334,111000000000,5100000000
3418339,111000000000,5100000000
3418356,111000000000,5100000000
3418363,111000000000,5100000000
3418368,111000000000,5100000000
3418375,111000000000,5100000000
3418380,111000000000,5100000000
3418385,111000000000,5100000000
3418390,111000000000,5100000000
3418395,111000000000,5100000000
3418400,111000000000,5100000000
3418405,111000000000,5100000000
3418412,111000000000,5100000000
3418417,111000000000,5100000000
3418422,111000000000,5100000000
3418427,111000000000,5100000000
3418432,111000000000,5100000000
3418437,111000000000,5100000000
3418442,111000000000,5100000000
6590371,111000000000,5100000000
6590376,111000000000,5100000000
6590381,111000000000,5100000000
6590386,111000000000,5100000000
6590391,111000000000,5100000000
6724944,111000000000,5100000000
6724949,111000000000,5100000000
6933047,111000000000,5100000000
6933059,111000000000,5100000000
7053513,111000000000,5100000000
15705910,111000000000,5100000000
17109330,111000000000,5100000000
28185708,111000000000,5100000000
35229152,111000000000,5100000000
39308684,111000000000,5100000000
39308688,111000000000,5100000000
39308692,111000000000,5100000000
46542951,111000000000,5100000000
86753913,111000000000,5100000000
98680993,111000000000,5100000000
105360316,111000000000,5100000000
106664144,111000000000,5100000000
109341524,111000000000,5100000000
109344935,111000000000,5100000000
124371644,111000000000,5100000000
154376113,111000000000,5100000000
155171765,111000000000,5100000000
182939990,111000000000,5100000000
192299653,111000000000,5100000000
194963094,111000000000,5100000000
209193844,111000000000,5100000000
212499161,111000000000,5100000000
215723520,111000000000,5100000000
232736649,111000000000,5100000000
246757899,111000000000,5100000000
259235987,111000000000,5100000000
259659137,111000000000,5100000000
260194510,111000000000,5100000000
261357632,111000000000,5100000000
261595273,111000000000,5100000000
287653404,111000000000,5100000000
292046988,111000000000,5100000000
296756903,111000000000,5100000000
307306810,111000000000,5100000000
315551614,111000000000,5100000000
318504156,111000000000,5100000000
331416465,111000000000,5100000000
341499666,111000000000,5100000000
350775748,111000000000,5100000000
358933853,111000000000,5100000000
358933855,111000000000,5100000000
370237482,111000000000,5100000000
384861629,111000000000,5100000000
411248937,111000000000,5100000000
430861762,111000000000,5100000000
437863928,111000000000,5100000000
437863935,111000000000,5100000000
437863939,111000000000,5100000000
447689838,111000000000,5100000000
447971550,111000000000,5100000000
494787089,111000000000,5100000000
494787097,111000000000,5100000000
498778363,111000000000,5100000000
501114088,111000000000,4993000000
515042954,111000000000,3525000000
516580766,111000000000,5100000000
516580966,111000000000,5100000000
519524647,111000000000,5100000000
519524649,111000000000,5100000000
532613684,111000000000,5100000000
595842024,111000000000,5100000000
609252510,111000000000,5100000000
609252512,111000000000,5006000000
609252514,111000000000,5100000000
609252516,111000000000,5100000000
609260421,111000000000,5077000000
611190167,111000000000,5100000000
612573927,111000000000,5100000000
616437105,111000000000,5100000000
616437107,111000000000,5100000000
616564438,111000000000,5100000000
620363598,111000000000,5100000000
643855116,111000000000,5100000000
643856032,111000000000,5100000000
683388149,111000000000,5100000000
685455037,111000000000,5100000000
685461029,111000000000,5100000000
685758680,111000000000,5100000000
685758751,111000000000,5100000000
686717012,111000000000,5100000000
686717176,111000000000,5100000000
693486635,111000000000,5100000000
693486637,111000000000,5100000000
696492866,111000000000,5100000000
698645235,111000000000,5100000000
699707924,111000000000,5100000000
699708719,111000000000,5100000000
700769429,111000000000,5100000000
700769431,111000000000,5100000000
718753271,111000000000,5100000000
740213574,111000000000,5100000000
752502434,111000000000,5100000000
752760242,111000000000,5100000000
766199538,111000000000,5100000000
771022573,111000000000,5100000000
771338739,111000000000,5100000000
778322517,111000000000,5100000000
793288022,111000000000,5100000000
793288025,111000000000,5100000000
793504208,111000000000,5100000000
837840133,111000000000,5100000000
840454103,111000000000,5100000000
871805047,111000000000,5100000000
873477572,111000000000,5100000000
925718046,111000000000,5100000000
955071036,111000000000,5100000000
969673897,111000000000,5100000000
969674408,111000000000,5100000000
971358055,111000000000,5100000000
986962601,111000000000,5100000000
1005190908,111000000000,5100000000
1005246041,111000000000,5100000000
1005831088,111000000000,5100000000
1005831090,111000000000,5100000000
1015033007,111000000000,5100000000
1097525707,111000000000,5100000000
1106173310,111000000000,5100000000
1128637731,111000000000,5100000000
1161381522,111000000000,5100000000
1170482497,111000000000,5100000000
1184713860,111000000000,5100000000
1202636597,111000000000,4820000000
1205597814,111000000000,5100000000
1218322450,111000000000,5100000000
1218322587,111000000000,5100000000
1223177256,111000000000,5100000000
1223480094,111000000000,5100000000
1224526820,111000000000,5100000000
1229709861,111000000000,5100000000
1270918872,111000000000,5100000000
1279055723,111000000000,5100000000
1287399870,111000000000,5100000000
1297383150,111000000000,5100000000
1297383672,111000000000,5100000000
1303031391,111000000000,5100000000
1317485965,111000000000,5100000000
1322009214,111000000000,5100000000
1328506354,111000000000,5100000000
1329653148,111000000000,5100000000
1332939103,111000000000,5100000000
1335742303,111000000000,5100000000
1342043214,111000000000,5100000000
1343463626,111000000000,5100000000
1343463628,111000000000,5100000000
1343463734,111000000000,5100000000
1343463736,111000000000,5100000000
1348146260,111000000000,5100000000
1352452146,111000000000,5100000000
1358321947,111000000000,5100000000
1359172745,111000000000,5100000000
1369509944,111000000000,5100000000
1369509996,111000000000,5100000000
1388540198,111000000000,5100000000
1388566558,111000000000,5100000000
1389045295,111000000000,5100000000
1389045297,111000000000,5100000000
1393056113,111000000000,5100000000
1405507228,111000000000,5100000000
1409698667,111000000000,5100000000
1412625411,111000000000,5100000000
1435139915,111000000000,5100000000
1444478784,111000000000,5100000000
1465315935,111000000000,5100000000
1488088415,111000000000,3803000000
1488089419,111000000000,4172000000
1510326178,111000000000,5100000000
1519424054,111000000000,5100000000
1596061083,111000000000,5100000000
1623460225,111000000000,5100000000
1639398186,111000000000,5100000000
1650628364,111000000000,5100000000
1694710801,111000000000,5100000000
1699314250,111000000000,5100000000
1702125294,111000000000,5100000000
1743085591,111000000000,5100000000
1749222566,111000000000,5100000000
1750995765,111000000000,5100000000
1759618836,111000000000,5100000000
1776505648,111000000000,5100000000
1814199765,111000000000,5100000000
1814199769,111000000000,5100000000
1814199904,111000000000,5100000000
1814199906,111000000000,5100000000
1814200178,111000000000,5100000000
1836173247,111000000000,5100000000
1843579567,111000000000,5100000000
1862501286,111000000000,5100000000
1863690462,111000000000,4997000000
1877300849,111000000000,5100000000
1883650996,111000000000,5100000000
1930851759,111000000000,5100000000
1930851770,111000000000,5100000000
1968086762,111000000000,5100000000
1968678699,111000000000,5100000000
1971328329,111000000000,5100000000
1983213445,111000000000,5100000000
1985957305,111000000000,5100000000
1992404130,111000000000,5100000000
2020429258,111000000000,5100000000
2020809245,111000000000,5100000000
2024770216,111000000000,5100000000
2025898332,111000000000,5100000000
2035323974,111000000000,5100000000
2035852486,111000000000,5041000000
2052283888,111000000000,5100000000
2111561443,111000000000,5100000000
2120383885,111000000000,5100000000
2151136976,111000000000,5100000000
2151505431,111000000000,5100000000
2153691877,111000000000,5100000000
2153691881,111000000000,5100000000
2189835419,111000000000,5100000000
2219020916,111000000000,5100000000
2221332292,111000000000,5100000000
2221332388,111000000000,5100000000
2225573296,111000000000,5100000000
2226478153,111000000000,5100000000
2239205555,111000000000,5100000000
2274376703,111000000000,5100000000
2274376709,111000000000,5100000000
2274380521,111000000000,5100000000
2278253484,111000000000,5100000000
2298780147,111000000000,5100000000
2299256394,111000000000,5100000000
2307126404,111000000000,5100000000
2307478927,111000000000,5100000000
2308130196,110700000000,919000000
2355555091,111000000000,5100000000
2386085568,111000000000,5100000000
2419542725,111000000000,5100000000
2429933372,111000000000,5100000000
2436304495,111000000000,5100000000
2436304513,111000000000,5100000000
2437926070,111000000000,5100000000
2439759656,111000000000,5100000000
2440955189,111000000000,5100000000
2481689374,111000000000,5100000000
2493669643,111000000000,5100000000
2503185264,111000000000,5100000000
2503185266,111000000000,5100000000
2509801301,111000000000,5100000000
2509801309,111000000000,5100000000
2509801316,111000000000,5100000000
2509801537,111000000000,5100000000
2548202279,111000000000,4960000000
2602370909,111000000000,5100000000
2624991179,111000000000,5100000000
2629682284,111000000000,5100000000
2629682302,111000000000,5100000000
2651959895,111000000000,5100000000
2653899069,111000000000,5100000000
2699599003,111000000000,5100000000
2715734498,111000000000,5100000000
2721624458,111000000000,5100000000
2721624573,111000000000,5100000000
2721800183,111000000000,5100000000
2721800640,111000000000,5100000000
2756110603,111000000000,5100000000
2759389886,111000000000,4580000000
2780813677,111000000000,5100000000
2780813754,111000000000,5100000000
2780813826,111000000000,5100000000
2780813989,111000000000,5100000000
2780814282,111000000000,5100000000
2780814322,111000000000,5100000000
2781977153,111000000000,5100000000
2800424218,111000000000,5100000000
2847314160,110863000000,4291000000
2858956832,111000000000,5100000000
2859662171,111000000000,5100000000
2861472341,111000000000,4500000000
2861472345,111000000000,5100000000
2876140257,111000000000,5100000000
2876140269,111000000000,5100000000
2876140274,111000000000,5100000000
2887897936,111000000000,5100000000
2902878525,111000000000,5100000000
2902878580,111000000000,5100000000
2916101303,111000000000,5100000000
2916101306,111000000000,5100000000
2916102641,111000000000,5100000000
2916102644,111000000000,5100000000
2920095928,111000000000,5100000000
2920181565,111000000000,5100000000
2927166315,111000000000,5100000000
2939436917,111000000000,5100000000
2939504293,111000000000,5100000000
2939507935,111000000000,5100000000
2943344645,111000000000,5100000000
2943345853,111000000000,5100000000
2943347846,111000000000,5100000000
2947667961,111000000000,5100000000
2981740299,111000000000,5100000000
3007227894,111000000000,5100000000
3008128175,111000000000,5100000000
3008175555,111000000000,5100000000
3009262516,111000000000,5100000000
3009262519,111000000000,5100000000
3009262522,111000000000,5100000000
3062872954,111000000000,5100000000
3066179158,111000000000,5100000000
3086091356,111000000000,5062000000
3086091420,111000000000,5100000000
3086091435,111000000000,5100000000
3086091451,111000000000,5100000000
3121668061,111000000000,5100000000
3128216606,111000000000,5100000000
3137534811,111000000000,5100000000
3137730237,111000000000,5100000000
3156704984,111000000000,5100000000
3176007645,111000000000,5100000000
3208447095,111000000000,4500000000
3214733131,111000000000,5100000000
3221686667,111000000000,5100000000
3226021697,111000000000,5100000000
3226021707,111000000000,5100000000
3226024692,111000000000,5100000000
3228838930,111000000000,5100000000
3228839619,111000000000,5100000000
3233999021,111000000000,5100000000
3239336321,111000000000,5100000000
3244822959,111000000000,5100000000
3244832720,111000000000,5100000000
3244847846,110990000000,5090000000
3244870802,111000000000,5100000000
3255609707,111000000000,5100000000
3256949131,111000000000,5100000000
3303083898,111000000000,5100000000
3303084333,111000000000,5100000000
3304852209,111000000000,5100000000
3304852305,111000000000,5100000000
3310414834,111000000000,5100000000
3320797850,111000000000,5100000000
3322572963,111000000000,5100000000
3336097381,111000000000,2842000000
3350267310,111000000000,5100000000
3355016124,111000000000,5100000000
3355663137,111000000000,5100000000
3381379342,111000000000,5100000000
3387288030,111000000000,5100000000
3404497452,111000000000,5100000000
3405957923,111000000000,5100000000
3414853085,111000000000,5100000000
3431229169,111000000000,5100000000
3436840924,111000000000,3197000000
3436840960,111000000000,4800000000
3461629288,111000000000,5100000000
3461671900,111000000000,5100000000
3461704815,111000000000,5100000000
3461750771,111000000000,5100000000
3461765058,111000000000,5100000000
3461769675,111000000000,5100000000
3461786521,111000000000,4493000000
3461787972,111000000000,4500000000
3466058276,111000000000,5100000000
3466903612,111000000000,5100000000
3477177120,111000000000,5100000000
3478528467,111000000000,5100000000
3478528503,111000000000,5100000000
3486168160,111000000000,5100000000
3507432212,111000000000,5100000000
3507457183,111000000000,5100000000
3508950175,111000000000,3898000000
3511841320,111000000000,5100000000
3518017752,111000000000,5100000000
3520037794,111000000000,5100000000
3520037933,111000000000,5100000000
3527819762,111000000000,5100000000
3527823389,111000000000,5100000000
3528532484,111000000000,5100000000
3528532667,111000000000,5100000000
3528532728,111000000000,5100000000
3536441868,110946000000,4668000000
3537558367,111000000000,5100000000
3543030441,111000000000,5100000000
3543033703,111000000000,5089000000
3544612780,111000000000,5100000000
3544756919,111000000000,5100000000
3553754713,111000000000,5100000000
3568768186,111000000000,5100000000
3568768397,111000000000,5100000000
3570705675,111000000000,5100000000
3589194798,111000000000,5100000000
3589828274,111000000000,5100000000
3592534655,111000000000,5100000000
3600242317,111000000000,5100000000
3606222828,111000000000,5100000000
3608394906,111000000000,5100000000
3620730856,111000000000,5100000000
3623260116,111000000000,5100000000
3623476482,111000000000,5100000000
3623946070,111000000000,5100000000
3629832358,111000000000,5100000000
3630669687,111000000000,5100000000
3635976171,111000000000,5100000000
3636560950,111000000000,5100000000
3638155221,111000000000,5100000000
3638783942,111000000000,5100000000
3644402257,111000000000,5100000000
3663502429,111000000000,5100000000
3669607176,111000000000,5100000000
3669607308,111000000000,5100000000
3673031028,111000000000,5100000000
3674898158,111000000000,5100000000
3695027940,111000000000,5100000000
3695028243,111000000000,5100000000
3698335268,111000000000,5100000000
3716105913,111000000000,5100000000
3717263303,111000000000,5100000000
3717263307,111000000000,5100000000
3717263309,111000000000,5100000000
3717263311,111000000000,5100000000
3717263313,111000000000,5100000000
3717263317,111000000000,4800000000
3717263319,111000000000,5100000000
3717263325,111000000000,5100000000
3717263328,111000000000,5100000000
3717263356,111000000000,5100000000
3717264428,111000000000,5100000000
3717272781,111000000000,5100000000
3717273268,111000000000,5100000000
3717273515,111000000000,5100000000
3717273889,111000000000,5100000000
3720250606,111000000000,5100000000
3720276857,111000000000,5100000000
3724789731,111000000000,5100000000
3727144341,111000000000,5100000000
3727334302,111000000000,5100000000
3730198063,111000000000,5100000000
3730481037,111000000000,5100000000
3730489914,111000000000,5100000000
3730490659,111000000000,5100000000
3737037305,111000000000,5100000000
3737037307,111000000000,5100000000
3737127911,111000000000,5100000000
3738146922,111000000000,5100000000
3758966589,111000000000,5100000000
3759260366,111000000000,5100000000
3759267910,111000000000,5100000000
3759278577,111000000000,5100000000
3759279896,111000000000,5100000000
3760052844,111000000000,5100000000
3760070065,111000000000,5100000000
3760073500,111000000000,5100000000
3760073532,111000000000,5100000000
3760073647,111000000000,5100000000
3763074646,111000000000,5100000000
3764695015,111000000000,5100000000
3765376284,111000000000,5100000000
3769731259,111000000000,5100000000
3769731849,111000000000,5100000000
3769731871,111000000000,5100000000
3769731987,111000000000,5100000000
3769732082,111000000000,5100000000
3769732502,111000000000,5100000000
3769733753,110804000000,4904000000
3769733917,111000000000,5100000000
3769733984,111000000000,5100000000
3769734076,111000000000,5100000000
3769734124,111000000000,5100000000
3769734281,111000000000,5100000000
3769734324,111000000000,5100000000
3769734479,111000000000,5100000000
3769734550,111000000000,5100000000
3769734721,111000000000,5100000000
3770097103,111000000000,5100000000
3772924726,111000000000,5100000000
3772925932,111000000000,5100000000
3777843056,111000000000,5100000000
3790648377,111000000000,5100000000
3790648484,111000000000,5100000000
3799596159,111000000000,5100000000
3800634543,111000000000,5026000000
3800673284,111000000000,5100000000
3800750574,111000000000,5100000000
3811215646,111000000000,5100000000
3816556374,111000000000,5058000000
3829017570,111000000000,5100000000
3832279015,111000000000,5100000000
3832550615,111000000000,5042000000
3847241534,111000000000,5100000000
3855401689,111000000000,5100000000
3855401880,111000000000,5100000000
3860873158,111000000000,5100000000
3860873192,111000000000,5100000000
3860873257,111000000000,5100000000
3860873369,111000000000,5100000000
3860873439,111000000000,5100000000
3860876166,111000000000,5100000000
3860876201,111000000000,5100000000
3860876889,111000000000,5041000000
3860876949,111000000000,5023000000
3860877046,111000000000,5047000000
3860877378,111000000000,5100000000
3860877451,111000000000,5100000000
3860877651,111000000000,5100000000
3861001586,111000000000,5100000000
